webinarID,participantID
262,4993
262,941
262,2109
262,1773
262,6270
262,9486
262,3143
262,4585
262,4053
262,8643
262,9522
262,317
262,7320
262,3993
262,4518
262,1881
262,9794
262,2844
262,4390
262,1677
262,5374
262,6437
262,5565
262,1545
262,4371
262,9645
262,1026
262,4340
262,5514
262,5577
262,5699
262,3456
263,1122
263,1771
263,850
263,2151
263,7353
263,170
263,9654
263,3472
263,1665
263,4473
263,5773
263,7090
263,4340
263,6862
263,6439
263,5046
263,1440
263,3661
263,8480
263,3759
263,1862
263,3086
263,9557
263,9310
263,3545
263,6082
263,976
263,4098
263,5605
263,8211
263,7118
264,6758
264,3814
264,8490
264,8726
264,4036
264,1665
264,4926
264,9549
264,8262
264,4415
264,920
264,8886
264,1720
264,2179
264,2626
264,3645
264,2722
264,1228
264,3113
264,8062
264,318
264,8790
264,665
264,9600
264,9081
264,5187
264,8525
264,8123
264,652
264,4100
264,6648
264,9774
264,9343
264,7822
264,5535
264,1563
264,7099
264,6318
264,3199
264,4809
264,7859
264,6615
264,2056
264,9672
264,3594
264,9841
264,828
264,916
264,9874
264,2217
264,63
264,1369
265,4690
265,8589
265,5595
265,487
265,315
265,3565
265,1819
265,5501
265,2172
265,2845
265,294
265,7044
265,976
265,7852
265,2024
265,3304
265,1283
265,2307
265,103
265,818
265,7146
265,1850
265,2897
265,7864
265,8694
265,6809
265,6302
265,6172
265,5383
265,7141
265,9027
265,853
265,9013
265,1122
265,282
265,6348
265,4951
265,7897
265,3466
266,2932
266,7576
266,729
266,2465
266,3083
266,4501
266,6902
266,6545
266,9490
266,351
266,3486
266,6023
266,747
266,1382
266,9408
266,7441
266,3512
266,1415
266,3610
266,866
266,3685
266,2266
266,5996
266,5011
266,7882
266,5882
266,4878
266,9863
266,2934
266,5406
266,6140
266,8269
266,7554
266,8959
266,31
266,9847
266,3107
266,2897
266,7870
266,9168
267,7738
267,1057
267,9794
267,5293
267,515
267,8921
267,2841
267,8304
267,7196
267,7296
267,4398
267,9707
267,6041
267,2514
267,150
267,2202
267,9102
267,2679
267,9397
267,8875
267,1600
267,6176
267,5728
267,697
267,4611
267,9172
267,1938
267,6784
267,2958
267,8876
267,2746
267,1184
267,3680
267,2938
267,6534
267,6841
267,500
267,2244
267,1748
267,8694
267,9280
267,8578
267,8640
267,2442
267,5855
267,6910
267,2217
267,5183
267,7351
267,6918
268,3263
268,5700
268,8803
268,5773
268,9957
268,2307
268,9752
268,7849
268,5253
268,5403
268,1927
268,1196
268,7889
268,7282
268,7332
268,9310
268,9237
268,9772
268,5081
268,292
268,558
268,7296
268,2105
268,4372
268,6895
268,5263
268,2082
268,3858
268,1601
268,650
268,8394
268,9826
268,6498
268,5259
268,2308
269,7947
269,8921
269,1633
269,7172
269,7441
269,4441
269,5519
269,5749
269,358
269,5280
269,3265
269,7324
269,6480
269,8371
269,6066
269,8120
269,7882
269,7296
269,9965
269,1850
269,4390
269,1526
269,2704
269,5651
269,1438
269,1543
269,7777
269,5643
269,1124
269,5389
269,8752
269,3083
269,5463
269,9790
269,8753
269,1167
269,3682
269,3272
269,6757
269,3661
269,9585
269,2485
269,7829
269,1736
269,837
269,2410
269,8450
269,6172
269,1704
269,8615
269,5568
270,3691
270,712
270,1389
270,8532
270,707
270,7609
270,4704
270,8438
270,5046
270,317
270,3035
270,2158
270,508
270,8194
270,8980
270,6387
270,5705
270,4939
270,5243
270,6028
270,8387
270,6190
270,7072
270,1185
270,7288
270,319
270,6709
270,2796
270,3512
270,9427
270,6280
270,8546
270,6731
270,3893
270,7963
270,9039
270,5513
270,1118
270,4283
270,4151
270,5825
270,4035
270,509
270,9591
270,7423
270,6215
270,2266
270,1792
271,2895
271,8153
271,7314
271,51
271,5244
271,6262
271,5005
271,8578
271,9087
271,6735
271,7255
271,644
271,8169
271,9499
271,8937
271,3659
271,3971
271,6101
271,7408
271,9780
271,8992
271,3157
271,4893
271,3522
271,7565
271,4907
271,4250
271,6120
271,8401
271,8520
271,7250
271,8455
271,5805
271,1838
271,515
271,3093
271,9180
271,2281
271,3828
271,6364
271,8317
271,6513
271,2315
271,3483
271,6007
271,9405
271,9969
271,1694
271,1696
271,2721
271,9901
271,3379
271,5550
271,5950
271,7669
271,7543
272,3983
272,9678
272,7526
272,3755
272,4422
272,1922
272,2553
272,5431
272,3097
272,3367
272,6525
272,6840
272,8136
272,4834
272,2155
272,5366
272,3208
272,3207
272,2254
272,9563
272,3792
272,1825
272,8351
272,7913
272,2349
272,2977
272,4356
272,9893
272,96
272,4575
272,2861
272,7102
272,2976
272,5830
272,4096
272,5975
272,5523
272,559
272,9936
272,7488
272,392
272,1487
272,8323
272,5510
272,3389
272,8840
272,4862
272,4947
272,6648
272,1343
272,5542
272,4298
272,6325
272,727
272,1050
272,4781
272,4053
272,3317
272,1521
273,8198
273,531
273,9300
273,3373
273,1141
273,2722
273,5741
273,3022
273,3288
273,797
273,2712
273,2912
273,3066
273,7707
273,6625
273,7037
273,5700
273,1934
273,8906
273,3488
273,1202
273,1763
273,943
273,6818
273,7194
273,3559
273,236
273,9757
273,8012
273,4871
273,1000
273,1810
273,1876
273,1884
273,7082
273,6600
273,390
273,621
274,1726
274,395
274,6238
274,1222
274,4647
274,9256
274,712
274,3471
274,2171
274,7597
274,9114
274,6207
274,2577
274,1870
274,3807
274,5604
274,6357
274,5347
274,3740
274,953
274,10
274,8640
274,6757
274,3138
274,51
274,4614
274,1049
274,3507
274,2024
274,5539
274,4382
274,6699
274,3933
274,1491
274,4090
274,2120
274,1843
274,3645
274,9402
274,32
274,2934
274,1928
274,2801
274,5240
274,6190
274,1722
274,4747
274,1992
274,9369
274,9184
274,2837
274,120
275,9758
275,8317
275,3702
275,5344
275,3304
275,1490
275,1485
275,7184
275,9729
275,9813
275,5236
275,1000
275,4299
275,4344
275,502
275,3497
275,7384
275,263
275,9108
275,83
275,5855
275,5250
275,12
275,5577
275,5496
275,9735
275,6244
275,8694
275,3909
275,5033
275,7219
275,4581
275,3258
275,4924
275,1775
275,7134
275,1314
275,5384
275,5404
275,3776
275,5644
275,3536
275,2872
275,8895
275,2758
275,1900
275,8239
276,7647
276,7179
276,3107
276,5401
276,6141
276,9180
276,4602
276,1574
276,8939
276,1707
276,9458
276,3536
276,1184
276,7047
276,489
276,3192
276,5571
276,114
276,9748
276,8145
276,8129
276,3176
276,4761
276,318
276,1693
276,7322
276,1186
276,3842
276,8750
276,1183
276,4481
276,6365
276,437
276,8517
276,4935
276,8200
276,3126
276,4046
276,5655
276,6917
276,5550
276,1670
276,9698
276,5583
276,193
277,2188
277,9361
277,3001
277,8417
277,358
277,2128
277,6021
277,1324
277,8174
277,3723
277,8629
277,6258
277,6575
277,9758
277,8999
277,5967
277,2704
277,2830
277,8005
277,9274
277,260
277,9874
277,2572
277,4304
277,7062
277,1128
277,7534
277,1563
277,415
277,2086
277,2723
277,4046
277,9641
277,5496
277,2415
277,4581
277,7702
277,3682
277,3370
277,7969
277,8139
277,6218
277,1674
277,1346
278,6215
278,5435
278,2913
278,6763
278,3329
278,761
278,5092
278,9292
278,9396
278,6823
278,2526
278,7643
278,3348
278,3552
278,2631
278,3988
278,6686
278,5398
278,5582
278,3486
278,9232
278,4582
278,583
278,8612
278,5898
278,8971
278,3438
278,7882
278,6923
278,7328
278,8991
278,6291
278,6407
278,6710
278,8780
278,8919
278,5661
278,106
278,1816
278,2389
278,2729
279,8169
279,2475
279,6295
279,1408
279,759
279,4915
279,7896
279,2630
279,3261
279,5290
279,3738
279,9484
279,9769
279,1303
279,3894
279,2176
279,5370
279,606
279,7838
279,3637
279,4406
279,9775
279,8334
279,445
279,2972
279,5556
279,2008
279,6931
279,7825
279,9267
279,8885
279,4907
279,7178
279,1168
279,4633
279,5147
279,187
279,2704
279,6043
279,3167
279,7366
279,5345
279,8100
279,8107
279,2358
279,6884
279,9847
279,9116
279,1635
279,80
279,385
279,4550
279,9797
279,2237
279,3683
279,1121
279,6356
279,8646
279,5510
279,5026
280,8876
280,4724
280,5080
280,776
280,443
280,9150
280,3478
280,4764
280,8434
280,9774
280,721
280,9859
280,4069
280,3635
280,1249
280,382
280,3348
280,5950
280,9937
280,9205
280,3946
280,2979
280,6210
280,6616
280,6498
280,881
280,9682
280,3801
280,6862
280,7839
280,3072
280,7142
280,6190
280,7122
280,1564
281,2271
281,1647
281,8230
281,2171
281,236
281,9866
281,953
281,3508
281,9958
281,2721
281,1293
281,2089
281,7025
281,3914
281,9513
281,2795
281,4460
281,9857
281,4049
281,8053
281,4787
281,964
281,3899
281,3337
281,1274
281,8097
281,4581
281,4815
281,5477
281,1974
281,4319
281,7118
281,3060
281,8364
281,3041
281,8747
281,6207
281,8948
281,8918
281,5728
281,7255
281,8511
281,2752
281,623
281,9111
281,7922
281,6864
281,8468
281,6972
281,4300
281,6703
281,7203
281,2382
281,4935
281,3191
281,9470
282,9790
282,3994
282,4673
282,2404
282,6812
282,4371
282,8107
282,3039
282,3571
282,6668
282,8488
282,1292
282,4588
282,6437
282,6095
282,294
282,6262
282,3984
282,3922
282,4122
282,1551
282,892
282,3792
282,8643
282,5700
282,2950
282,79
282,6243
282,850
282,7870
282,4515
282,6134
282,1523
282,9289
282,7244
282,470
282,5945
282,869
282,3294
282,6616
282,4654
282,7986
282,5651
282,8229
282,2634
282,3573
282,5727
282,3342
282,9369
282,2560
282,3313
282,7609
282,3670
283,4598
283,4085
283,3184
283,5900
283,2296
283,6197
283,8936
283,3035
283,9783
283,3730
283,6376
283,6784
283,4618
283,7593
283,9829
283,7839
283,1402
283,740
283,2802
283,2227
283,4871
283,960
283,8232
283,6124
283,5707
283,6703
283,1588
283,5784
283,3389
283,4696
283,7985
283,3714
283,2764
284,1452
284,4160
284,794
284,3027
284,3229
284,1305
284,5854
284,467
284,5121
284,3707
284,2679
284,4683
284,1163
284,739
284,5179
284,6510
284,1563
284,5194
284,9125
284,1124
284,9833
284,2280
284,4821
284,7392
284,1678
284,4674
284,9356
284,6605
284,1828
284,1887
284,7164
285,9304
285,5644
285,9353
285,4402
285,7432
285,2800
285,2365
285,607
285,7062
285,8364
285,6431
285,707
285,1682
285,9207
285,8134
285,1865
285,7015
285,920
285,771
285,572
285,917
285,9507
285,4884
285,3973
285,4079
285,4869
285,3052
285,8556
285,8065
285,3680
285,8706
285,7393
285,4405
285,7282
285,790
285,6221
285,4984
285,4771
285,1816
285,9110
285,3466
285,5878
285,2809
285,3020
285,6525
285,6450
285,8954
286,2828
286,9496
286,6864
286,8159
286,1922
286,9099
286,3494
286,4893
286,3091
286,9383
286,3984
286,7160
286,4464
286,2319
286,2774
286,3576
286,5933
286,3176
286,310
286,4827
286,4108
286,2318
286,26
286,9191
286,8992
286,3509
286,7203
286,9818
286,8151
286,7375
286,5364
286,5145
286,950
286,1950
287,1616
287,1179
287,7203
287,5689
287,6268
287,3442
287,17
287,8706
287,8527
287,9678
287,6924
287,4469
287,947
287,3183
287,7255
287,5571
287,1985
287,2055
287,7423
287,7692
287,1068
287,5504
287,9344
287,2325
287,94
287,2155
287,5650
287,3648
287,3765
287,6027
287,6697
287,1618
287,9623
287,8036
287,6120
287,693
287,8623
287,7280
287,9708
287,2346
287,4455
287,496
287,1081
287,5147
287,2266
287,644
287,4929
287,2920
287,7459
287,5477
287,7756
287,4380
287,3623
287,4568
287,462
287,6118
287,9504
287,7641
287,1880
288,5697
288,3922
288,2577
288,3981
288,4406
288,185
288,4237
288,3779
288,9774
288,6578
288,8125
288,3901
288,3623
288,4031
288,6635
288,2895
288,3170
288,9160
288,8838
288,289
288,6891
288,8181
288,9443
288,2188
288,6524
288,4601
288,3049
288,8756
288,1144
288,7913
288,6221
288,1823
288,1041
288,365
288,9841
288,1068
288,2123
288,7662
288,3921
288,6210
288,784
288,8780
288,4663
288,3840
288,9870
288,8964
288,3570
288,773
288,8164
288,8750
288,7853
288,2111
288,8348
288,4302
288,4078
288,3020
288,953
289,8587
289,9575
289,3645
289,7232
289,9028
289,8090
289,655
289,4583
289,3553
289,1000
289,1376
289,3091
289,3826
289,936
289,2468
289,8399
289,4715
289,2417
289,1801
289,8445
289,4156
289,225
289,9837
289,4899
289,2510
289,5231
289,5040
289,7882
289,4891
289,9064
289,7589
289,6432
289,8788
289,310
289,4344
289,2553
289,1041
289,6132
289,5517
289,9756
289,2809
290,3452
290,3207
290,3647
290,1208
290,4099
290,5433
290,4893
290,6567
290,7545
290,1444
290,6735
290,8857
290,4851
290,9149
290,4924
290,8652
290,9780
290,8301
290,8700
290,8511
290,5401
290,9572
290,5302
290,9668
290,4433
290,759
290,1938
290,4481
290,3367
290,2197
290,9798
290,6605
290,6866
290,3440
290,6909
290,7746
290,319
290,5391
290,487
290,2695
290,4053
290,1636
290,8970
290,9620
290,2632
290,4598
290,991
290,50
290,5130
291,8321
291,7333
291,7253
291,8190
291,5825
291,8028
291,3541
291,9064
291,3705
291,8480
291,174
291,8584
291,7726
291,4960
291,3082
291,8260
291,6242
291,2603
291,3380
291,961
291,1555
291,1938
291,1416
291,7457
291,648
291,5751
291,3464
291,8866
291,4068
291,7915
291,1415
291,61
291,4855
291,9839
291,1736
291,5589
291,5858
291,8918
291,4927
291,8266
291,79
291,6943
291,534
291,403
291,17
291,9553
291,2679
291,236
291,4423
291,5263
291,2619
291,6575
291,8443
291,4181
291,1202
291,6254
291,49
291,7254
292,5364
292,4468
292,7072
292,4430
292,1149
292,9379
292,6293
292,2372
292,2572
292,3944
292,7561
292,473
292,8016
292,183
292,5526
292,8059
292,5038
292,4162
292,4857
292,8398
292,7545
292,5389
292,3537
292,7270
292,9232
292,1823
292,9572
292,953
292,2447
292,1314
292,3251
292,1252
292,1471
292,1620
292,2396
292,6188
292,9645
292,8232
292,2944
292,4403
292,875
293,8511
293,3397
293,9512
293,3809
293,2579
293,8676
293,1084
293,2217
293,3507
293,7896
293,561
293,1444
293,1164
293,5730
293,7356
293,5579
293,4721
293,3260
293,9343
293,5243
293,7334
293,2485
293,5382
293,8653
293,5012
293,4860
293,6218
293,8383
293,517
293,509
293,8778
293,640
293,804
293,9859
293,8793
293,5327
293,8764
293,5665
293,6027
293,7923
293,9377
293,2292
293,8911
293,9599
293,6215
293,9112
293,1073
293,2129
293,5377
293,8946
293,6541
293,3880
293,1614
294,4683
294,5609
294,9139
294,7123
294,929
294,4929
294,4323
294,3796
294,7998
294,7825
294,8541
294,2120
294,4722
294,1495
294,4213
294,3129
294,6918
294,5377
294,9293
294,3051
294,4600
294,4971
294,5208
294,1389
294,5589
294,3229
294,3326
294,3426
294,2188
294,8093
294,8315
294,6807
294,9095
294,6566
294,4319
294,617
294,1713
294,2855
294,2598
294,4530
295,5561
295,4720
295,853
295,6871
295,2431
295,4403
295,7547
295,4456
295,1094
295,1707
295,739
295,7850
295,6679
295,3722
295,3163
295,1397
295,3187
295,4753
295,6718
295,5793
295,4099
295,1168
295,6215
295,7167
295,9863
295,2131
295,8753
295,9359
295,9522
295,3488
295,9481
295,9610
295,9653
295,8069
295,6841
295,1546
295,5443
295,7932
295,5046
295,4237
295,3342
295,4356
295,5504
295,3327
295,4243
295,4066
295,8072
296,9470
296,2322
296,1523
296,1708
296,9853
296,3442
296,3112
296,3610
296,6972
296,7897
296,5020
296,5074
296,9279
296,4729
296,1656
296,1700
296,3255
296,4691
296,5140
296,3608
296,2955
296,5099
296,4813
296,7531
296,8260
296,5746
296,2929
296,4572
296,976
296,3550
296,5754
296,556
296,6178
296,9236
296,9418
296,9135
296,3753
296,3062
296,498
296,2493
296,1621
296,1617
296,1393
296,3007
296,6092
296,9993
296,9610
296,2934
296,9207
296,4761
296,385
297,2096
297,7515
297,349
297,1053
297,2614
297,650
297,3284
297,9947
297,3021
297,2371
297,9752
297,441
297,5488
297,1655
297,4179
297,1994
297,541
297,8971
297,6493
297,899
297,8422
297,7867
297,6565
297,7953
297,8942
297,4077
297,2722
297,1880
297,1799
297,3438
297,1630
297,3512
297,1990
297,667
297,4585
297,4433
297,6960
297,1623
297,1350
297,5306
297,5362
297,5294
297,5394
297,1108
297,8658
297,3207
297,8848
297,8946
297,3296
297,502
297,4588
297,3230
297,3739
297,268
297,9801
297,9249
297,3659
298,8699
298,4809
298,1677
298,8787
298,2751
298,8351
298,9554
298,1133
298,6285
298,7734
298,8871
298,6754
298,2667
298,9330
298,3258
298,6812
298,9950
298,9828
298,5941
298,4220
298,5466
298,3971
298,5443
298,3776
298,3502
298,1999
298,3257
298,8694
298,3646
298,9418
298,3173
298,8810
298,9173
298,558
298,9936
298,9652
298,7323
298,1268
298,5166
298,6210
298,6777
298,2708
298,819
298,6796
299,6669
299,4878
299,9110
299,2382
299,2464
299,1278
299,5785
299,9847
299,1501
299,5579
299,9936
299,4279
299,4438
299,8959
299,8552
299,7670
299,8532
299,7194
299,9124
299,5330
299,2113
299,8752
299,2315
299,7366
299,7603
299,6566
299,3316
299,207
299,159
299,6333
299,1938
299,7464
299,7149
299,9303
299,9709
300,8871
300,8921
300,9350
300,369
300,5721
300,3780
300,9016
300,1293
300,3694
300,6110
300,2588
300,4170
300,9792
300,5987
300,7947
300,8194
300,4794
300,7384
300,821
300,1962
300,7959
300,2616
300,3097
300,3397
300,9735
300,4662
300,4189
300,4817
300,2861
300,5911
300,4492
300,3255
300,5702
300,6796
300,8090
300,3555
300,8615
300,8144
300,5286
300,5510
300,9207
300,6156
300,8015
300,2659
300,6452
300,8122
300,16
300,3059
300,6298
300,2373
300,5635
300,5318
300,5063
301,4220
301,1365
301,1617
301,5913
301,291
301,5278
301,7748
301,2497
301,9049
301,7134
301,2237
301,9567
301,3594
301,950
301,6243
301,5266
301,749
301,7017
301,6938
301,3383
301,5714
301,6278
301,6923
301,9145
301,9833
301,5197
301,4302
301,1666
301,2321
301,5140
301,4284
301,4069
301,800
301,5424
301,557
301,8920
301,7178
301,359
301,9755
301,6446
301,8521
301,8913
301,2309
301,4181
301,4598
301,6688
301,2272
302,1799
302,1486
302,8552
302,8699
302,690
302,713
302,4584
302,5288
302,1716
302,8353
302,4245
302,5578
302,2948
302,8778
302,3131
302,6604
302,770
302,4162
302,9060
302,8562
302,2855
302,4794
302,5987
302,6865
302,2652
302,3150
302,9034
302,6455
302,80
302,2111
302,41
302,9367
302,7515
302,2618
302,9063
302,1644
302,6021
302,731
302,5530
302,2693
302,3919
302,3373
302,2719
302,5197
302,148
302,2322
302,7541
303,9063
303,6809
303,909
303,8589
303,3605
303,1598
303,4380
303,1568
303,7909
303,7820
303,4651
303,1555
303,6520
303,3121
303,7792
303,41
303,7606
303,9538
303,9296
303,1155
303,2926
303,1381
303,1945
303,9806
303,5510
303,2032
303,8060
303,7899
303,4961
303,9349
303,2661
303,9899
303,8940
303,5278
303,5236
303,9694
303,1633
303,4977
303,8383
303,2013
303,8631
303,1179
303,3288
303,6216
303,428
303,3872
303,3664
303,8706
303,1588
303,5821
303,1851
303,4765
303,3191
303,2654
303,7800
303,9860
303,1208
303,1229
304,3983
304,9470
304,9549
304,2844
304,1744
304,291
304,9157
304,9335
304,1524
304,4884
304,9977
304,2072
304,2066
304,1781
304,3907
304,4674
304,4609
304,4035
304,6142
304,8904
304,5710
304,2468
304,9095
304,4481
304,5561
304,5849
304,5312
304,8596
304,5266
304,3121
304,7444
304,4359
304,6506
304,5415
304,470
305,9640
305,9064
305,6680
305,4280
305,4053
305,5278
305,3314
305,1962
305,1841
305,826
305,9331
305,8006
305,6902
305,4701
305,659
305,2128
305,3192
305,938
305,9828
305,4977
305,5763
305,9861
305,4199
305,3504
305,5664
305,1615
305,3648
305,1228
305,1518
305,7164
305,8551
305,7738
305,9833
305,1278
305,8750
305,4574
305,8895
305,2201
305,3701
305,6933
305,4440
305,1693
305,3714
305,6785
305,8998
305,1762
305,3895
305,8485
305,1147
305,8422
305,7574
305,1653
306,6795
306,2131
306,7633
306,1402
306,7836
306,4166
306,3206
306,3478
306,9382
306,1653
306,6820
306,6545
306,3288
306,4622
306,5010
306,7160
306,5685
306,7366
306,3587
306,273
306,3924
306,7822
306,1266
306,8883
306,9866
306,3548
306,835
306,5849
306,2189
306,8752
306,1673
306,1282
306,26
306,6064
306,5860
306,7805
306,3015
306,8583
306,3880
306,1838
306,3105
306,7123
306,487
306,8455
306,946
307,7662
307,8262
307,4705
307,667
307,2777
307,2863
307,2257
307,8762
307,470
307,1609
307,8384
307,1429
307,8189
307,8683
307,2335
307,9129
307,4099
307,5669
307,665
307,2896
307,486
307,6949
307,2586
307,996
307,5027
307,8753
307,4095
307,8327
307,1108
307,8455
307,8644
307,629
307,7463
307,1196
307,7915
307,5613
307,2184
307,6551
307,1292
307,8164
307,4458
307,5604
307,9303
307,3939
307,8920
307,4036
307,3148
307,4035
307,4417
307,8584
307,261
307,1271
307,7873
307,2152
307,6942
307,747
307,9553
308,6270
308,5730
308,1057
308,6809
308,544
308,6146
308,16
308,477
308,7849
308,6669
308,1907
308,6616
308,3361
308,9819
308,5351
308,4657
308,132
308,9287
308,7219
308,8229
308,7693
308,9957
308,232
308,4044
308,289
308,5129
308,5060
308,5144
308,2844
308,3547
308,6190
308,4933
308,518
308,1778
308,1817
308,4544
308,9947
308,1288
308,6889
308,7555
308,5520
308,5772
308,1807
308,6854
308,9099
308,7920
308,4615
308,2904
309,6397
309,7072
309,1272
309,9857
309,1288
309,3146
309,8953
309,4063
309,8460
309,3387
309,8253
309,3490
309,788
309,7432
309,260
309,9493
309,3020
309,1069
309,6919
309,9368
309,1472
309,8189
309,9753
309,9063
309,3093
309,4152
309,6433
309,8111
309,8850
309,9676
309,3545
309,9909
309,8441
309,3814
309,8194
309,9191
309,3184
309,5536
309,1590
309,1876
309,3062
309,3263
309,7392
309,5915
309,7915
310,9359
310,3536
310,6873
310,9384
310,3822
310,3725
310,8671
310,6551
310,324
310,1621
310,6206
310,8390
310,881
310,1130
310,9975
310,3361
310,9765
310,8587
310,2520
310,5764
310,7515
310,1198
310,8724
310,9619
310,8675
310,5698
310,3429
310,9844
310,3083
310,7695
310,6623
310,5945
310,9776
310,7889
310,4726
311,3471
311,8604
311,3213
311,8434
311,4582
311,4016
311,4921
311,7486
311,519
311,5496
311,9263
311,4426
311,3512
311,8134
311,4861
311,231
311,3216
311,7891
311,6185
311,4592
311,4896
311,1256
311,6841
311,5108
311,270
311,9988
311,4258
311,4386
311,8937
311,3169
311,9389
311,4462
311,9113
311,3656
311,2319
311,9187
311,8389
311,213
311,5288
311,4852
311,50
311,7519
311,6150
311,298
311,8095
311,1621
311,7969
311,9533
311,126
311,8801
311,2014
311,627
311,9413
311,8693
312,3304
312,5435
312,4089
312,3921
312,3001
312,5800
312,4931
312,1053
312,8432
312,2186
312,8214
312,9400
312,4653
312,360
312,5040
312,4256
312,7789
312,4465
312,4731
312,2952
312,8211
312,6216
312,5782
312,9636
312,8169
312,8357
312,8690
312,8833
312,3712
312,6054
312,9947
312,1018
312,8164
312,9285
312,7403
312,578
312,7824
312,4481
312,8137
312,6488
312,5949
312,2661
312,4572
312,4903
312,6680
312,9561
313,8435
313,7135
313,6763
313,4759
313,4776
313,77
313,6480
313,3805
313,6383
313,5373
313,6803
313,3790
313,8438
313,8990
313,3386
313,2506
313,3808
313,7037
313,23
313,7856
313,5069
313,9772
313,5623
313,8945
313,4289
313,9620
313,7467
313,4924
313,2626
313,3302
313,8930
313,8108
313,3696
313,9049
313,6900
313,1666
313,8883
313,9969
313,4515
313,8888
313,8102
313,7279
313,1626
313,8706
313,9879
313,2247
313,4453
313,3282
313,9780
313,8567
313,5317
313,4851
313,7902
314,3129
314,4467
314,3131
314,395
314,843
314,4823
314,1282
314,1026
314,2611
314,3459
314,9420
314,8262
314,6780
314,8387
314,7757
314,7141
314,5215
314,3249
314,5605
314,3021
314,175
314,5543
314,1253
314,640
314,2318
314,6065
314,2120
314,8301
314,4069
314,6095
314,3057
314,8567
314,1842
315,8992
315,869
315,5454
315,3952
315,1144
315,2803
315,9625
315,5417
315,3269
315,2676
315,2837
315,3282
315,6065
315,5611
315,6066
315,2309
315,9975
315,6082
315,2750
315,7482
315,7187
315,4505
315,6708
315,7423
315,2334
315,7479
315,1794
315,9130
315,3541
315,999
315,8788
315,3502
315,6087
315,2260
315,7062
315,8198
315,2855
315,3385
315,4398
315,8020
315,8961
315,6707
315,8911
315,5463
315,9114
315,113
315,4456
315,2385
315,3131
315,1097
315,2217
315,3799
315,7193
315,49
315,7362
315,8700
315,3426
316,640
316,2895
316,836
316,1696
316,7204
316,1578
316,852
316,4322
316,5823
316,9563
316,2420
316,5885
316,2382
316,4505
316,6318
316,1367
316,8993
316,7196
316,9533
316,4292
316,24
316,5504
316,1289
316,5133
316,6221
316,8399
316,6118
316,1561
316,9610
316,6957
316,693
316,5609
316,8601
316,2496
316,9869
316,2841
316,9615
316,760
316,6949
316,7565
316,175
316,2679
316,7568
316,6498
316,7898
316,4939
316,4095
316,2348
316,4403
316,1515
316,4655
316,4492
316,5974
316,4044
316,9818
316,2801
316,5209
317,3269
317,5590
317,308
317,4890
317,1319
317,1274
317,3420
317,3111
317,5983
317,4042
317,9317
317,5552
317,5928
317,2376
317,8213
317,4384
317,7470
317,2094
317,8963
317,3304
317,209
317,35
317,3429
317,425
317,1159
317,6381
317,690
317,8151
317,5491
317,9027
317,848
317,3419
317,1303
318,7048
318,3963
318,6243
318,2217
318,5633
318,2438
318,2733
318,6209
318,5277
318,946
318,4036
318,1439
318,6629
318,8746
318,6580
318,6430
318,2652
318,403
318,2420
318,8587
318,8105
318,5250
318,7734
318,9952
318,6492
318,4321
318,2580
318,7372
318,6818
318,5319
319,5729
319,2721
319,1319
319,1252
319,431
319,1851
319,2993
319,4300
319,2651
319,3880
319,4051
319,9946
319,5545
319,7542
319,1987
319,8542
319,353
319,3821
319,8432
319,8190
319,850
319,6505
319,5604
319,7519
319,1188
319,996
319,1635
319,2889
319,8527
319,6513
319,5587
319,5583
319,8592
319,3701
319,977
319,8769
319,6744
319,4199
319,497
319,7685
319,1881
319,3360
319,3208
319,9998
319,7207
320,6340
320,6066
320,5121
320,9205
320,4185
320,8992
320,1439
320,1409
320,5417
320,4696
320,195
320,6251
320,9317
320,7899
320,5727
320,6367
320,8393
320,8598
320,8125
320,8315
320,4566
320,9097
320,9125
320,3150
320,4148
320,5633
320,809
320,167
320,684
320,8741
320,4522
320,1838
320,8019
320,9580
320,1887
320,7454
320,6132
320,3016
320,7515
320,9287
320,6187
320,4648
320,5394
320,8532
320,4469
320,9769
320,9405
321,9474
321,2401
321,3346
321,7510
321,4673
321,266
321,5675
321,497
321,5074
321,9197
321,3319
321,5914
321,158
321,1477
321,4116
321,8788
321,3502
321,6681
321,5225
321,8647
321,8573
321,4996
321,9928
321,3155
321,3464
321,3183
321,351
321,3348
321,5908
321,8662
321,9207
321,1794
321,7566
321,6565
321,1757
321,1915
321,6070
321,7777
321,603
321,8074
321,2958
321,7641
321,1396
321,7928
321,3573
321,6335
321,2107
321,5011
321,5987
321,1876
321,2641
321,8913
321,4558
321,2822
321,2648
322,6460
322,560
322,499
322,4346
322,9097
322,3183
322,3500
322,5911
322,2674
322,9282
322,6289
322,8136
322,1354
322,1226
322,7165
322,8005
322,5599
322,2353
322,1699
322,1841
322,2449
322,5480
322,9110
322,9377
322,4538
322,1881
322,376
322,8926
322,5105
322,8277
322,4401
322,2407
322,5574
322,1763
322,2224
322,1551
322,5308
322,9325
322,6232
322,8680
322,1992
322,4977
322,509
322,9843
322,2930
323,5243
323,295
323,2538
323,5593
323,5240
323,5199
323,9538
323,1272
323,5635
323,2248
323,3544
323,29
323,1603
323,5227
323,7426
323,4652
323,7415
323,3052
323,7437
323,5488
323,4145
323,2741
323,8093
323,4213
323,2459
323,8496
323,882
323,3592
323,1144
323,7334
323,4862
323,9587
323,8895
323,8137
323,8445
