internshipID,studentID,date,wasPresent
67,9119,2019-04-29,1.0
0,6901,2024-04-05,1.0
0,6901,2024-03-25,1.0
57,1885,2022-02-14,1.0
57,1885,2022-02-18,1.0
42,9778,2020-10-19,0.0
42,9778,2020-10-16,0.0
43,4171,2024-09-03,1.0
43,4171,2024-09-12,1.0
57,907,2022-02-14,1.0
57,907,2022-02-14,1.0
71,5372,2025-11-19,
71,5372,2025-11-17,
61,9525,2025-10-19,
61,9525,2025-10-28,
37,5760,2022-04-15,1.0
37,5760,2022-04-13,1.0
56,942,2023-12-01,1.0
56,942,2023-12-05,1.0
41,4027,2023-08-21,1.0
41,4027,2023-08-29,1.0
63,6316,2024-05-13,1.0
63,6316,2024-05-12,1.0
25,2755,2025-09-22,
25,2755,2025-09-18,
3,1656,2020-11-23,1.0
3,1656,2020-11-21,0.0
67,8029,2019-04-22,1.0
67,8029,2019-04-27,1.0
19,9485,2021-06-23,0.0
19,9485,2021-06-25,0.0
70,8737,2023-09-21,1.0
70,8737,2023-09-16,1.0
59,3719,2023-05-27,1.0
59,3719,2023-05-24,1.0
85,7048,2020-11-22,1.0
85,7048,2020-11-29,1.0
32,4514,2019-08-28,1.0
32,4514,2019-08-18,1.0
44,6821,2024-04-06,1.0
44,6821,2024-04-06,1.0
60,9856,2025-07-15,
60,9856,2025-07-18,
99,7996,2021-10-18,1.0
99,7996,2021-10-23,1.0
71,9187,2025-11-16,
71,9187,2025-11-14,
64,8074,2023-05-23,1.0
64,8074,2023-05-27,1.0
78,460,2020-02-05,1.0
78,460,2020-01-26,1.0
78,736,2020-01-25,1.0
78,736,2020-02-02,1.0
90,4931,2022-04-06,1.0
90,4931,2022-04-12,1.0
84,1661,2021-05-01,1.0
84,1661,2021-05-05,1.0
88,1012,2025-03-02,
88,1012,2025-03-05,
10,3724,2021-09-13,1.0
10,3724,2021-09-19,1.0
47,6132,2019-03-18,0.0
47,6132,2019-03-08,1.0
55,8484,2022-02-05,1.0
55,8484,2022-02-09,1.0
4,7007,2025-11-08,
4,7007,2025-11-07,
35,7884,2024-08-17,1.0
35,7884,2024-08-21,1.0
6,4465,2019-11-28,1.0
6,4465,2019-12-04,1.0
75,7698,2021-06-17,1.0
75,7698,2021-06-26,1.0
78,6486,2020-01-28,1.0
78,6486,2020-01-30,1.0
36,7217,2025-11-04,
36,7217,2025-11-16,
38,4153,2022-11-06,1.0
38,4153,2022-11-05,1.0
61,5718,2025-10-20,
61,5718,2025-10-23,
9,4837,2021-05-06,1.0
9,4837,2021-05-14,1.0
97,4539,2021-07-18,1.0
97,4539,2021-07-16,0.0
88,2509,2025-03-05,
88,2509,2025-03-01,
41,7841,2023-08-22,1.0
41,7841,2023-08-18,1.0
35,4349,2024-08-18,1.0
35,4349,2024-08-17,1.0
38,9077,2022-11-05,1.0
38,9077,2022-11-03,1.0
96,4467,2020-06-17,1.0
96,4467,2020-06-12,1.0
85,5659,2020-11-25,1.0
85,5659,2020-11-25,1.0
86,9452,2025-05-28,
86,9452,2025-05-20,
6,8163,2019-12-02,1.0
6,8163,2019-12-08,1.0
85,7965,2020-11-27,1.0
85,7965,2020-11-25,1.0
18,172,2025-07-29,
18,172,2025-07-29,
0,1017,2024-03-29,1.0
0,1017,2024-03-23,1.0
19,50,2021-06-19,1.0
19,50,2021-06-21,0.0
35,3641,2024-08-12,1.0
35,3641,2024-08-22,1.0
68,5426,2023-11-12,0.0
68,5426,2023-11-21,1.0
76,3593,2021-06-21,1.0
76,3593,2021-06-25,1.0
61,9569,2025-10-29,
61,9569,2025-10-27,
86,1335,2025-05-24,
86,1335,2025-05-21,
61,5465,2025-10-28,
61,5465,2025-10-22,
41,1286,2023-08-24,1.0
41,1286,2023-08-21,1.0
76,7071,2021-06-23,1.0
76,7071,2021-06-20,1.0
18,4067,2025-08-05,
18,4067,2025-07-27,
98,6638,2020-11-17,1.0
98,6638,2020-11-19,1.0
2,549,2019-05-28,1.0
2,549,2019-05-25,1.0
8,3071,2023-02-15,1.0
8,3071,2023-02-20,0.0
23,13,2021-05-21,1.0
23,13,2021-05-13,1.0
38,9652,2022-11-04,1.0
38,9652,2022-11-11,1.0
21,5335,2020-04-26,1.0
21,5335,2020-04-20,1.0
8,7593,2023-02-22,1.0
8,7593,2023-02-28,1.0
17,6490,2025-12-22,
17,6490,2025-12-21,
36,846,2025-11-03,
36,846,2025-11-14,
14,2359,2022-07-29,1.0
14,2359,2022-07-30,1.0
41,8538,2023-08-29,1.0
41,8538,2023-08-24,1.0
47,5597,2019-03-12,1.0
47,5597,2019-03-08,1.0
23,345,2021-05-20,1.0
23,345,2021-05-24,1.0
42,2254,2020-10-17,1.0
42,2254,2020-10-09,1.0
70,9520,2023-09-09,1.0
70,9520,2023-09-18,1.0
33,2492,2025-06-28,
33,2492,2025-07-04,
55,2038,2022-02-03,1.0
55,2038,2022-02-14,1.0
7,9239,2025-05-29,
7,9239,2025-06-06,
97,9107,2021-07-13,1.0
97,9107,2021-07-20,1.0
55,1517,2022-02-02,1.0
55,1517,2022-02-13,1.0
41,1988,2023-08-25,0.0
41,1988,2023-08-22,1.0
66,9261,2020-12-13,1.0
66,9261,2020-12-17,1.0
27,6445,2025-11-24,
27,6445,2025-11-20,
67,4898,2019-04-19,1.0
67,4898,2019-05-01,0.0
48,5658,2022-09-27,1.0
48,5658,2022-10-09,1.0
91,8474,2019-06-30,0.0
91,8474,2019-07-07,1.0
56,5389,2023-12-02,1.0
56,5389,2023-11-30,1.0
85,1912,2020-11-29,1.0
85,1912,2020-11-25,1.0
91,2910,2019-07-10,1.0
91,2910,2019-07-01,1.0
39,1747,2021-08-14,1.0
39,1747,2021-08-13,1.0
34,3323,2021-04-03,1.0
34,3323,2021-04-05,1.0
4,7891,2025-11-07,
4,7891,2025-11-10,
99,1283,2021-10-19,1.0
99,1283,2021-10-12,1.0
91,435,2019-07-11,1.0
91,435,2019-07-04,1.0
94,1435,2024-12-06,1.0
94,1435,2024-11-25,1.0
71,8658,2025-11-13,
71,8658,2025-11-14,
65,3620,2023-06-01,1.0
65,3620,2023-05-25,1.0
49,1913,2024-05-12,0.0
49,1913,2024-05-14,1.0
88,6541,2025-02-26,
88,6541,2025-02-22,
60,3068,2025-07-16,
60,3068,2025-07-12,
30,5957,2021-11-19,1.0
30,5957,2021-11-21,1.0
47,9608,2019-03-17,1.0
47,9608,2019-03-18,1.0
99,4228,2021-10-16,0.0
99,4228,2021-10-15,1.0
61,3918,2025-10-19,
61,3918,2025-10-25,
80,4248,2020-11-19,1.0
80,4248,2020-11-17,1.0
65,5378,2023-06-01,1.0
65,5378,2023-05-30,0.0
75,4946,2021-06-19,1.0
75,4946,2021-06-26,1.0
10,1239,2021-09-21,0.0
10,1239,2021-09-21,1.0
1,3256,2021-08-01,1.0
1,3256,2021-07-31,1.0
21,6749,2020-04-17,1.0
21,6749,2020-04-14,1.0
56,8188,2023-11-29,1.0
56,8188,2023-11-30,1.0
16,8068,2022-04-10,1.0
16,8068,2022-03-30,1.0
21,3052,2020-04-22,1.0
21,3052,2020-04-17,1.0
58,9385,2021-12-16,1.0
58,9385,2021-12-17,1.0
7,8309,2025-06-01,
7,8309,2025-06-05,
13,7224,2023-02-06,1.0
13,7224,2023-01-26,1.0
75,6975,2021-06-18,1.0
75,6975,2021-06-30,1.0
53,7613,2022-02-06,1.0
53,7613,2022-02-05,1.0
70,8464,2023-09-14,0.0
70,8464,2023-09-11,1.0
98,3695,2020-11-24,1.0
98,3695,2020-11-16,1.0
70,2191,2023-09-10,1.0
70,2191,2023-09-20,1.0
72,4633,2020-04-30,0.0
72,4633,2020-04-30,1.0
21,8622,2020-04-26,1.0
21,8622,2020-04-23,1.0
12,5120,2020-02-15,1.0
12,5120,2020-02-18,1.0
77,5429,2023-07-23,1.0
77,5429,2023-08-01,1.0
90,9627,2022-04-05,1.0
90,9627,2022-04-17,1.0
78,9151,2020-02-07,1.0
78,9151,2020-01-28,1.0
61,8224,2025-10-18,
61,8224,2025-10-25,
1,2928,2021-08-02,1.0
1,2928,2021-08-11,1.0
81,4702,2022-09-15,1.0
81,4702,2022-09-08,1.0
40,311,2020-05-16,1.0
40,311,2020-05-16,1.0
85,3711,2020-11-21,1.0
85,3711,2020-11-23,1.0
27,1071,2025-11-24,
27,1071,2025-11-26,
97,3451,2021-07-12,1.0
97,3451,2021-07-16,1.0
99,6923,2021-10-19,0.0
99,6923,2021-10-11,0.0
50,4279,2020-12-18,1.0
50,4279,2020-12-20,1.0
70,4325,2023-09-11,1.0
70,4325,2023-09-14,1.0
56,3888,2023-12-03,1.0
56,3888,2023-11-30,1.0
72,3160,2020-04-27,1.0
72,3160,2020-04-24,1.0
7,5398,2025-06-04,
7,5398,2025-05-27,
75,4526,2021-06-17,1.0
75,4526,2021-06-30,1.0
67,9862,2019-04-30,1.0
67,9862,2019-04-24,1.0
47,6588,2019-03-17,1.0
47,6588,2019-03-20,1.0
12,5624,2020-02-07,1.0
12,5624,2020-02-15,1.0
2,124,2019-05-31,1.0
2,124,2019-06-06,1.0
69,9300,2024-08-21,1.0
69,9300,2024-08-24,1.0
28,3746,2025-01-12,1.0
28,3746,2025-01-11,1.0
90,2799,2022-04-17,1.0
90,2799,2022-04-13,1.0
56,4783,2023-12-03,1.0
56,4783,2023-12-10,1.0
65,75,2023-06-02,1.0
65,75,2023-06-05,1.0
57,7900,2022-02-23,1.0
57,7900,2022-02-20,1.0
29,1302,2025-12-25,
29,1302,2025-12-21,
67,5892,2019-04-24,1.0
67,5892,2019-04-26,1.0
30,8530,2021-11-20,1.0
30,8530,2021-11-22,1.0
79,2165,2025-11-17,
79,2165,2025-11-07,
47,794,2019-03-15,1.0
47,794,2019-03-08,1.0
80,1312,2020-11-18,1.0
80,1312,2020-11-12,1.0
71,6750,2025-11-15,
71,6750,2025-11-08,
80,5924,2020-11-09,0.0
80,5924,2020-11-11,1.0
59,6220,2023-05-31,1.0
59,6220,2023-05-29,1.0
4,3220,2025-11-10,
4,3220,2025-11-03,
96,5005,2020-06-24,1.0
96,5005,2020-06-17,1.0
17,3486,2025-12-25,
17,3486,2025-12-26,
50,5648,2020-12-19,1.0
50,5648,2020-12-23,1.0
55,9975,2022-02-09,1.0
55,9975,2022-02-01,1.0
91,634,2019-07-08,1.0
91,634,2019-07-07,1.0
12,3163,2020-02-16,1.0
12,3163,2020-02-12,1.0
36,4432,2025-11-04,
36,4432,2025-11-13,
86,7536,2025-05-19,
86,7536,2025-05-17,
9,4919,2021-05-07,1.0
9,4919,2021-05-02,0.0
68,4028,2023-11-24,1.0
68,4028,2023-11-25,1.0
78,3962,2020-01-25,1.0
78,3962,2020-02-03,1.0
39,6605,2021-08-14,1.0
39,6605,2021-08-13,1.0
72,8747,2020-05-01,1.0
72,8747,2020-04-26,1.0
69,9102,2024-08-30,1.0
69,9102,2024-08-30,1.0
80,917,2020-11-10,1.0
80,917,2020-11-16,1.0
7,1946,2025-05-29,
7,1946,2025-06-03,
16,2086,2022-04-10,1.0
16,2086,2022-04-08,1.0
21,5541,2020-04-24,1.0
21,5541,2020-04-21,1.0
57,3830,2022-02-24,1.0
57,3830,2022-02-19,0.0
82,2952,2020-06-12,1.0
82,2952,2020-06-17,1.0
20,1726,2020-05-31,1.0
20,1726,2020-05-25,1.0
94,6050,2024-11-29,0.0
94,6050,2024-11-24,1.0
49,3698,2024-05-19,1.0
49,3698,2024-05-10,1.0
36,4559,2025-11-08,
36,4559,2025-11-16,
82,413,2020-06-11,1.0
82,413,2020-06-16,1.0
28,151,2025-01-04,1.0
28,151,2025-01-01,1.0
25,7018,2025-09-14,
25,7018,2025-09-12,
9,933,2021-05-15,1.0
9,933,2021-05-12,1.0
21,6095,2020-04-21,1.0
21,6095,2020-04-16,1.0
86,1307,2025-05-22,
86,1307,2025-05-17,
4,7329,2025-11-10,
4,7329,2025-11-01,
78,8946,2020-02-04,0.0
78,8946,2020-01-31,1.0
78,9750,2020-01-31,1.0
78,9750,2020-01-29,1.0
97,4660,2021-07-16,0.0
97,4660,2021-07-14,1.0
47,2540,2019-03-21,1.0
47,2540,2019-03-12,1.0
15,3474,2020-01-29,0.0
15,3474,2020-01-31,1.0
68,8312,2023-11-22,1.0
68,8312,2023-11-16,1.0
80,5844,2020-11-15,1.0
80,5844,2020-11-10,1.0
83,6109,2020-04-07,1.0
83,6109,2020-04-09,1.0
78,4981,2020-01-27,1.0
78,4981,2020-01-30,1.0
77,2318,2023-07-22,1.0
77,2318,2023-07-28,1.0
16,3396,2022-03-30,1.0
16,3396,2022-03-31,1.0
69,9948,2024-08-26,1.0
69,9948,2024-08-20,1.0
51,6014,2024-04-28,1.0
51,6014,2024-04-25,0.0
69,691,2024-08-20,1.0
69,691,2024-08-24,1.0
27,6440,2025-11-20,
27,6440,2025-11-22,
5,3677,2020-03-12,1.0
5,3677,2020-03-20,1.0
61,4963,2025-10-21,
61,4963,2025-10-24,
70,6441,2023-09-12,1.0
70,6441,2023-09-18,1.0
88,9224,2025-03-05,
88,9224,2025-03-05,
30,8655,2021-11-22,1.0
30,8655,2021-11-11,1.0
96,3556,2020-06-15,1.0
96,3556,2020-06-19,1.0
62,1366,2025-12-23,
62,1366,2025-12-26,
56,617,2023-11-30,1.0
56,617,2023-12-04,1.0
35,373,2024-08-19,1.0
35,373,2024-08-16,1.0
99,4574,2021-10-10,1.0
99,4574,2021-10-10,1.0
4,5076,2025-10-29,
4,5076,2025-10-28,
27,2940,2025-11-15,
27,2940,2025-11-15,
3,7102,2020-11-25,1.0
3,7102,2020-11-23,1.0
36,8305,2025-11-13,
36,8305,2025-11-04,
54,9607,2023-09-18,1.0
54,9607,2023-09-18,1.0
33,9004,2025-07-01,
33,9004,2025-07-01,
38,2177,2022-11-03,1.0
38,2177,2022-11-15,1.0
66,5823,2020-12-12,1.0
66,5823,2020-12-19,0.0
18,5062,2025-07-28,
18,5062,2025-07-25,
11,795,2024-11-24,1.0
11,795,2024-11-27,1.0
32,2247,2019-08-28,1.0
32,2247,2019-08-20,1.0
60,7166,2025-07-12,
60,7166,2025-07-10,
26,8302,2024-07-30,1.0
26,8302,2024-07-23,1.0
88,527,2025-02-24,
88,527,2025-03-02,
49,8454,2024-05-15,1.0
49,8454,2024-05-18,1.0
9,6986,2021-05-13,1.0
9,6986,2021-05-10,1.0
90,1049,2022-04-12,1.0
90,1049,2022-04-10,1.0
1,8583,2021-08-04,1.0
1,8583,2021-08-08,1.0
12,9855,2020-02-11,1.0
12,9855,2020-02-18,0.0
65,5940,2023-06-04,1.0
65,5940,2023-06-01,1.0
87,4055,2020-05-14,1.0
87,4055,2020-05-23,1.0
50,9362,2020-12-21,1.0
50,9362,2020-12-23,1.0
14,1725,2022-08-04,1.0
14,1725,2022-07-29,1.0
5,1702,2020-03-12,1.0
5,1702,2020-03-11,1.0
60,7608,2025-07-13,
60,7608,2025-07-12,
12,2691,2020-02-15,1.0
12,2691,2020-02-19,0.0
20,4967,2020-06-03,1.0
20,4967,2020-05-23,1.0
14,2008,2022-07-31,1.0
14,2008,2022-08-08,1.0
40,8993,2020-05-14,1.0
40,8993,2020-05-16,1.0
22,6266,2021-11-13,1.0
22,6266,2021-11-11,1.0
46,5361,2022-09-26,1.0
46,5361,2022-09-20,1.0
9,3765,2021-05-04,1.0
9,3765,2021-05-04,1.0
91,6984,2019-06-29,1.0
91,6984,2019-06-30,1.0
4,7722,2025-11-04,
4,7722,2025-10-31,
38,9501,2022-11-03,1.0
38,9501,2022-11-09,1.0
25,4369,2025-09-19,
25,4369,2025-09-13,
12,2955,2020-02-18,1.0
12,2955,2020-02-07,1.0
63,6686,2024-05-18,1.0
63,6686,2024-05-13,1.0
58,1267,2021-12-07,1.0
58,1267,2021-12-11,1.0
32,1461,2019-08-22,1.0
32,1461,2019-08-21,1.0
69,7579,2024-08-31,1.0
69,7579,2024-08-18,1.0
35,4563,2024-08-18,1.0
35,4563,2024-08-12,1.0
69,9675,2024-08-19,1.0
69,9675,2024-08-20,1.0
44,3716,2024-04-09,1.0
44,3716,2024-04-09,1.0
46,8630,2022-09-20,1.0
46,8630,2022-09-24,1.0
15,1972,2020-02-03,1.0
15,1972,2020-01-29,1.0
55,8906,2022-02-07,1.0
55,8906,2022-02-07,1.0
50,1047,2020-12-27,1.0
50,1047,2020-12-26,0.0
79,5180,2025-11-10,
79,5180,2025-11-14,
85,3229,2020-11-26,1.0
85,3229,2020-12-02,1.0
69,3146,2024-08-18,1.0
69,3146,2024-08-31,1.0
15,6241,2020-01-29,1.0
15,6241,2020-01-28,1.0
62,9435,2025-12-21,
62,9435,2025-12-22,
89,5565,2023-02-02,1.0
89,5565,2023-01-25,1.0
14,6539,2022-08-08,1.0
14,6539,2022-07-29,1.0
22,1364,2021-11-06,1.0
22,1364,2021-11-06,1.0
79,4145,2025-11-08,
79,4145,2025-11-05,
22,215,2021-11-08,1.0
22,215,2021-11-14,1.0
22,9690,2021-11-07,0.0
22,9690,2021-11-10,1.0
44,1132,2024-04-01,1.0
44,1132,2024-04-08,1.0
24,15,2025-11-03,
24,15,2025-11-03,
13,3327,2023-02-03,1.0
13,3327,2023-02-08,1.0
62,531,2025-12-27,
62,531,2025-12-23,
0,1193,2024-03-31,1.0
0,1193,2024-03-26,0.0
19,9845,2021-06-24,1.0
19,9845,2021-06-19,1.0
74,9567,2023-07-31,0.0
74,9567,2023-07-31,1.0
48,4921,2022-10-09,1.0
48,4921,2022-10-07,1.0
5,9563,2020-03-20,1.0
5,9563,2020-03-15,1.0
41,1275,2023-08-28,1.0
41,1275,2023-08-17,1.0
26,7325,2024-07-25,1.0
26,7325,2024-07-23,1.0
96,5192,2020-06-23,1.0
96,5192,2020-06-14,1.0
26,4833,2024-07-30,1.0
26,4833,2024-07-27,1.0
17,1159,2025-12-15,
17,1159,2025-12-22,
32,2414,2019-08-23,1.0
32,2414,2019-08-18,1.0
23,9133,2021-05-21,1.0
23,9133,2021-05-18,1.0
60,4298,2025-07-13,
60,4298,2025-07-10,
5,7810,2020-03-18,1.0
5,7810,2020-03-17,1.0
3,5654,2020-12-03,1.0
3,5654,2020-12-03,1.0
10,7619,2021-09-20,1.0
10,7619,2021-09-18,1.0
41,5720,2023-08-26,1.0
41,5720,2023-08-28,1.0
52,8784,2021-07-08,1.0
52,8784,2021-07-18,1.0
68,7023,2023-11-24,1.0
68,7023,2023-11-23,1.0
61,4123,2025-10-29,
61,4123,2025-10-29,
93,418,2022-01-08,1.0
93,418,2022-01-08,1.0
74,3747,2023-07-22,1.0
74,3747,2023-07-22,1.0
73,6826,2024-07-20,1.0
73,6826,2024-07-08,1.0
37,8561,2022-04-03,1.0
37,8561,2022-04-03,0.0
46,8677,2022-09-19,1.0
46,8677,2022-09-23,1.0
36,8749,2025-11-06,
36,8749,2025-11-10,
98,6721,2020-11-21,1.0
98,6721,2020-11-16,1.0
12,388,2020-02-07,1.0
12,388,2020-02-14,1.0
18,9195,2025-08-01,
18,9195,2025-07-27,
81,2831,2022-09-06,1.0
81,2831,2022-09-07,0.0
23,2862,2021-05-26,1.0
23,2862,2021-05-19,1.0
63,6169,2024-05-21,0.0
63,6169,2024-05-21,1.0
79,9162,2025-11-05,
79,9162,2025-11-15,
71,9248,2025-11-20,
71,9248,2025-11-16,
73,1786,2024-07-11,1.0
73,1786,2024-07-11,1.0
37,8357,2022-04-05,1.0
37,8357,2022-04-05,1.0
55,7328,2022-02-06,1.0
55,7328,2022-02-02,1.0
32,2887,2019-08-24,0.0
32,2887,2019-08-23,0.0
86,9617,2025-05-17,
86,9617,2025-05-19,
82,5991,2020-06-17,1.0
82,5991,2020-06-17,1.0
27,9288,2025-11-28,
27,9288,2025-11-26,
67,4770,2019-05-01,1.0
67,4770,2019-04-19,1.0
65,1984,2023-05-25,0.0
65,1984,2023-06-01,0.0
80,2066,2020-11-17,1.0
80,2066,2020-11-21,1.0
86,5898,2025-05-18,
86,5898,2025-05-26,
83,3083,2020-04-15,0.0
83,3083,2020-04-07,1.0
24,4977,2025-10-26,
24,4977,2025-10-23,
25,2854,2025-09-13,
25,2854,2025-09-21,
60,6798,2025-07-20,
60,6798,2025-07-19,
57,6700,2022-02-22,1.0
57,6700,2022-02-19,1.0
20,1097,2020-05-29,1.0
20,1097,2020-05-24,1.0
26,3822,2024-08-04,1.0
26,3822,2024-07-30,1.0
94,1346,2024-11-27,0.0
94,1346,2024-12-06,1.0
99,1236,2021-10-12,1.0
99,1236,2021-10-19,1.0
78,2588,2020-01-26,1.0
78,2588,2020-02-06,0.0
50,5162,2020-12-20,1.0
50,5162,2020-12-26,1.0
33,4443,2025-07-02,
33,4443,2025-07-06,
23,9823,2021-05-19,1.0
23,9823,2021-05-26,1.0
36,9111,2025-11-10,
36,9111,2025-11-08,
34,8502,2021-04-03,1.0
34,8502,2021-04-05,1.0
92,3528,2022-11-23,1.0
92,3528,2022-11-20,1.0
4,2209,2025-11-02,
4,2209,2025-10-28,
2,9628,2019-05-28,1.0
2,9628,2019-06-05,1.0
8,5269,2023-02-25,1.0
8,5269,2023-02-23,1.0
64,9024,2023-05-29,1.0
64,9024,2023-05-23,1.0
50,1182,2020-12-24,1.0
50,1182,2020-12-24,1.0
60,6538,2025-07-20,
60,6538,2025-07-10,
32,7982,2019-08-27,0.0
32,7982,2019-08-29,1.0
19,2507,2021-06-25,1.0
19,2507,2021-06-18,1.0
7,2194,2025-06-03,
7,2194,2025-05-30,
55,1232,2022-02-03,1.0
55,1232,2022-02-09,1.0
8,4938,2023-02-24,1.0
8,4938,2023-02-19,1.0
10,3347,2021-09-14,1.0
10,3347,2021-09-19,1.0
95,6374,2024-08-25,1.0
95,6374,2024-08-24,0.0
90,9691,2022-04-12,1.0
90,9691,2022-04-15,1.0
14,5613,2022-08-08,1.0
14,5613,2022-08-01,0.0
70,2904,2023-09-11,1.0
70,2904,2023-09-15,1.0
34,9825,2021-04-02,1.0
34,9825,2021-04-06,1.0
90,1644,2022-04-17,1.0
90,1644,2022-04-07,1.0
17,3296,2025-12-15,
17,3296,2025-12-27,
52,3222,2021-07-06,1.0
52,3222,2021-07-06,1.0
22,8857,2021-11-03,1.0
22,8857,2021-11-03,1.0
82,4364,2020-06-10,1.0
82,4364,2020-06-15,1.0
66,4597,2020-12-11,1.0
66,4597,2020-12-17,1.0
28,1350,2025-01-10,1.0
28,1350,2025-01-06,1.0
12,8962,2020-02-10,1.0
12,8962,2020-02-12,1.0
0,3348,2024-03-25,1.0
0,3348,2024-03-30,1.0
7,9535,2025-05-30,
7,9535,2025-05-26,
81,6805,2022-09-16,1.0
81,6805,2022-09-09,1.0
81,5971,2022-09-09,1.0
81,5971,2022-09-15,0.0
4,1978,2025-10-28,
4,1978,2025-11-09,
27,6917,2025-11-27,
27,6917,2025-11-18,
13,1807,2023-02-06,1.0
13,1807,2023-01-26,1.0
84,6789,2021-05-05,1.0
84,6789,2021-04-27,1.0
78,1612,2020-01-27,1.0
78,1612,2020-01-31,0.0
51,3694,2024-05-01,1.0
51,3694,2024-05-01,1.0
0,3757,2024-03-28,1.0
0,3757,2024-04-02,1.0
63,4249,2024-05-11,1.0
63,4249,2024-05-13,1.0
30,334,2021-11-21,1.0
30,334,2021-11-18,1.0
87,4814,2020-05-10,1.0
87,4814,2020-05-12,1.0
78,7794,2020-01-25,1.0
78,7794,2020-01-31,1.0
56,3509,2023-12-01,1.0
56,3509,2023-11-30,1.0
77,2135,2023-07-30,1.0
77,2135,2023-07-24,1.0
81,6226,2022-09-14,1.0
81,6226,2022-09-06,1.0
48,7838,2022-10-06,1.0
48,7838,2022-10-03,1.0
73,522,2024-07-21,1.0
73,522,2024-07-19,1.0
26,6351,2024-07-28,1.0
26,6351,2024-07-24,1.0
58,2150,2021-12-18,1.0
58,2150,2021-12-11,1.0
21,359,2020-04-22,1.0
21,359,2020-04-27,1.0
83,2330,2020-04-13,1.0
83,2330,2020-04-12,1.0
35,6874,2024-08-24,1.0
35,6874,2024-08-25,1.0
89,4678,2023-02-06,1.0
89,4678,2023-02-05,0.0
37,4419,2022-04-11,1.0
37,4419,2022-04-16,1.0
56,6396,2023-12-08,1.0
56,6396,2023-12-10,1.0
33,86,2025-06-29,
33,86,2025-06-29,
30,596,2021-11-23,1.0
30,596,2021-11-11,1.0
42,3465,2020-10-13,1.0
42,3465,2020-10-13,1.0
99,5134,2021-10-21,1.0
99,5134,2021-10-14,1.0
26,967,2024-08-02,1.0
26,967,2024-07-28,1.0
12,5609,2020-02-19,1.0
12,5609,2020-02-17,1.0
32,2503,2019-08-21,1.0
32,2503,2019-08-27,1.0
85,6540,2020-11-30,1.0
85,6540,2020-11-23,1.0
55,4021,2022-02-02,0.0
55,4021,2022-02-09,1.0
29,8382,2025-12-25,
29,8382,2025-12-25,
76,4442,2021-06-18,1.0
76,4442,2021-06-20,1.0
55,5445,2022-02-07,1.0
55,5445,2022-02-14,1.0
93,9619,2022-01-01,1.0
93,9619,2022-01-12,0.0
43,1977,2024-09-11,1.0
43,1977,2024-09-15,1.0
66,179,2020-12-11,1.0
66,179,2020-12-22,1.0
31,1591,2022-12-05,0.0
31,1591,2022-12-15,1.0
70,1370,2023-09-12,1.0
70,1370,2023-09-18,1.0
81,35,2022-09-12,0.0
81,35,2022-09-07,1.0
66,2980,2020-12-23,1.0
66,2980,2020-12-19,1.0
42,6688,2020-10-16,1.0
42,6688,2020-10-16,1.0
98,6004,2020-11-22,1.0
98,6004,2020-11-20,1.0
2,9654,2019-06-03,1.0
2,9654,2019-05-29,0.0
31,7363,2022-12-12,1.0
31,7363,2022-12-10,1.0
35,3158,2024-08-19,1.0
35,3158,2024-08-20,1.0
42,8705,2020-10-13,1.0
42,8705,2020-10-13,1.0
74,6561,2023-07-25,1.0
74,6561,2023-07-22,1.0
12,6227,2020-02-11,1.0
12,6227,2020-02-06,1.0
26,5114,2024-07-27,1.0
26,5114,2024-07-24,1.0
21,9055,2020-04-20,1.0
21,9055,2020-04-19,1.0
61,584,2025-10-21,
61,584,2025-10-24,
65,646,2023-05-23,1.0
65,646,2023-05-23,1.0
71,7387,2025-11-19,
71,7387,2025-11-19,
11,9210,2024-11-19,1.0
11,9210,2024-11-20,1.0
14,5138,2022-08-03,1.0
14,5138,2022-08-02,1.0
54,9594,2023-09-16,1.0
54,9594,2023-09-17,1.0
88,7361,2025-02-26,
88,7361,2025-02-26,
70,9556,2023-09-11,1.0
70,9556,2023-09-10,1.0
37,722,2022-04-03,1.0
37,722,2022-04-15,1.0
89,5862,2023-01-29,1.0
89,5862,2023-01-31,1.0
31,5770,2022-12-08,1.0
31,5770,2022-12-03,1.0
29,5566,2025-12-23,
29,5566,2025-12-22,
31,2061,2022-12-04,1.0
31,2061,2022-12-08,1.0
46,3264,2022-09-18,1.0
46,3264,2022-09-15,1.0
46,753,2022-09-13,1.0
46,753,2022-09-22,1.0
87,486,2020-05-13,1.0
87,486,2020-05-14,1.0
6,4849,2019-11-27,1.0
6,4849,2019-11-30,1.0
50,2827,2020-12-25,1.0
50,2827,2020-12-21,1.0
96,1102,2020-06-20,1.0
96,1102,2020-06-20,1.0
8,6007,2023-02-19,1.0
8,6007,2023-02-26,1.0
60,190,2025-07-08,
60,190,2025-07-16,
15,3022,2020-01-27,1.0
15,3022,2020-01-31,1.0
80,6329,2020-11-09,1.0
80,6329,2020-11-14,1.0
46,4065,2022-09-22,1.0
46,4065,2022-09-16,0.0
13,8405,2023-02-02,1.0
13,8405,2023-02-02,1.0
97,1545,2021-07-07,1.0
97,1545,2021-07-08,1.0
82,789,2020-06-21,1.0
82,789,2020-06-20,1.0
30,6034,2021-11-20,1.0
30,6034,2021-11-23,1.0
84,5416,2021-05-01,1.0
84,5416,2021-04-24,0.0
8,3758,2023-02-17,1.0
8,3758,2023-02-20,1.0
