studentID,conventionID,paymentDate
6426,530,2023-05-31 09:53:27
6296,530,2019-06-05 23:36:58
5605,530,2022-04-23 22:54:00
2759,530,2022-12-24 03:32:22
212,530,2019-06-11 15:28:56
3315,530,2024-08-02 17:48:25
5528,530,2019-08-16 07:56:11
6418,530,2024-09-07 12:47:23
9758,530,2021-10-03 17:44:52
9000,530,2022-11-02 14:12:56
6031,530,2018-05-18 17:55:20
7247,530,2018-03-30 17:07:10
8600,530,2018-07-06 10:17:01
2243,530,2022-02-02 19:32:08
2563,530,2018-09-29 21:55:26
831,530,2022-07-20 16:37:15
9806,530,2023-01-30 14:21:28
7188,530,2023-10-01 08:36:08
2352,530,2018-03-15 22:12:49
9272,530,2018-04-04 03:27:57
8979,530,2018-08-24 15:29:18
7930,530,2023-07-22 00:43:39
5894,530,2021-05-18 10:23:09
9620,530,2024-03-20 11:24:07
7887,530,2023-01-19 08:44:28
6687,530,2023-10-05 20:17:04
2242,530,2019-01-15 06:06:19
6360,530,2023-08-02 12:25:07
3284,530,2023-09-05 04:40:47
9758,531,2020-01-04 12:36:26
6418,531,2024-12-10 08:20:38
6031,531,2021-10-08 06:15:14
2243,531,2019-12-01 11:35:20
831,531,2023-08-21 12:51:59
9000,531,2023-05-09 23:31:20
2242,531,2019-08-06 04:31:18
2563,531,2021-02-13 13:51:10
7887,531,2025-01-01 16:51:59
6360,531,2021-09-09 09:13:17
7188,531,2023-07-08 09:45:25
7930,531,2019-02-25 04:21:21
5894,531,2018-12-11 03:44:17
9272,531,2024-05-21 07:06:56
8979,531,2020-12-30 03:51:44
2352,531,2021-11-17 16:34:47
9620,531,2020-07-20 21:44:12
5528,531,2018-09-15 04:01:10
8600,531,2018-07-13 12:35:36
212,531,2019-02-04 04:54:18
2759,531,2020-07-06 18:10:41
3315,531,2024-08-11 20:09:59
5605,531,2024-06-03 02:30:11
6296,531,2022-12-10 10:12:29
4952,531,2023-01-18 06:02:11
6426,531,2020-03-17 17:56:07
6367,531,2022-10-08 02:49:13
9702,531,2024-03-17 15:10:53
7571,531,2018-06-12 14:28:59
3952,531,2024-01-27 23:27:12
7247,531,2021-03-21 10:31:28
6687,531,2021-01-06 02:30:13
3284,531,2018-08-26 14:56:58
9806,531,2018-03-23 14:29:57
9620,532,2022-11-02 03:35:15
7247,532,2021-10-05 01:21:47
8979,532,2018-07-06 23:59:27
9272,532,2018-11-04 00:52:22
9702,532,2018-10-24 00:39:43
9806,532,2023-07-16 03:37:53
5528,532,2021-06-10 09:19:27
2563,532,2021-08-09 14:33:27
9000,532,2021-08-16 07:00:34
8600,532,2024-06-28 23:45:51
5605,532,2018-10-05 06:13:11
6031,532,2024-01-27 15:10:00
6367,532,2022-09-19 07:38:24
2759,532,2019-12-16 03:49:54
2242,532,2020-12-16 12:00:23
6418,532,2018-11-02 20:14:25
9758,532,2021-09-24 13:39:58
831,532,2018-09-15 22:17:51
3315,532,2023-10-03 12:19:03
7188,532,2023-07-21 09:39:09
2352,532,2023-05-01 03:54:06
7930,532,2021-05-02 21:26:08
2243,532,2021-01-17 15:23:20
6687,532,2018-01-23 20:16:59
7887,532,2023-12-20 03:19:29
3284,532,2023-02-22 20:39:41
6360,532,2022-04-13 04:11:02
5894,532,2019-04-14 11:41:04
212,532,2018-10-15 08:56:28
6426,532,2024-02-19 05:42:59
3952,532,2018-10-04 22:49:36
4952,532,2022-08-28 15:26:28
7571,532,2020-02-09 17:35:58
6296,532,2018-08-04 07:50:33
6031,533,2018-08-29 01:17:49
6418,533,2018-07-21 06:32:15
8600,533,2024-03-09 18:57:29
7247,533,2018-06-08 01:22:40
2563,533,2022-12-18 15:49:43
5528,533,2023-04-24 20:41:31
8979,533,2019-12-07 00:51:09
831,533,2020-12-29 23:33:08
212,533,2019-12-08 05:19:38
5605,533,2020-04-26 00:22:26
6426,533,2023-11-26 17:32:33
7571,533,2021-04-07 21:02:16
9272,533,2022-11-13 02:07:14
9806,533,2021-12-25 19:08:41
5894,533,2024-08-21 01:07:55
6360,533,2024-05-11 01:58:43
7930,533,2023-02-23 16:45:59
9000,533,2021-07-27 05:54:45
9758,533,2021-08-16 11:33:06
3952,533,2021-12-03 05:10:52
6296,533,2023-06-29 21:11:13
6367,533,2021-05-01 20:07:47
2242,533,2020-12-10 17:06:14
3315,533,2021-04-12 16:29:51
2759,533,2018-03-19 06:31:37
4952,533,2019-05-08 03:11:52
7188,533,2018-04-02 18:28:39
9620,533,2020-07-08 10:54:00
2243,533,2021-09-23 09:20:09
6687,533,2021-07-23 20:44:56
2352,533,2020-07-12 19:27:35
3284,533,2024-08-31 17:20:23
9702,533,2020-08-18 11:00:48
7887,533,2023-08-19 05:03:39
6418,534,2023-04-07 03:03:03
6426,534,2025-01-01 03:34:46
7571,534,2020-03-18 14:15:01
3952,534,2020-04-17 07:05:09
6296,534,2022-01-06 08:56:35
3284,534,2018-06-06 07:48:23
2759,534,2022-05-24 22:21:27
6367,534,2024-10-19 00:39:44
9806,534,2019-06-03 23:00:09
2242,534,2024-09-04 12:11:17
4952,534,2022-07-22 00:45:16
212,534,2024-02-26 22:33:25
5605,534,2021-12-09 23:51:58
831,534,2020-04-11 23:22:41
7188,534,2023-09-12 07:05:55
8600,534,2022-07-13 02:25:31
9758,534,2024-03-10 07:05:58
9000,534,2024-05-10 14:04:40
6031,534,2019-01-25 07:56:33
8979,534,2023-11-03 03:39:33
2563,534,2019-04-14 13:02:58
7247,534,2024-03-19 17:26:57
9702,534,2021-02-03 13:41:28
5528,534,2022-12-10 11:35:35
3315,534,2020-06-24 05:21:55
6360,534,2022-12-30 16:03:52
9620,534,2018-01-19 21:13:22
5894,534,2022-03-21 17:00:23
6687,534,2022-03-12 15:59:55
7887,534,2020-11-04 11:32:11
7930,534,2021-07-09 02:47:50
9272,534,2019-03-30 06:36:49
2352,534,2021-11-25 13:29:34
2243,534,2022-02-05 22:52:13
2243,535,2024-10-29 23:47:07
8600,535,2020-10-25 05:24:50
9000,535,2019-05-12 10:05:16
9758,535,2018-01-21 02:26:21
831,535,2023-07-04 21:02:33
2563,535,2020-06-28 22:07:49
6296,535,2024-07-07 13:03:33
6418,535,2024-05-01 12:16:14
5894,535,2020-01-04 05:42:19
6426,535,2024-03-28 04:37:53
3952,535,2024-11-13 04:41:33
7571,535,2021-08-14 06:04:05
6367,535,2020-09-03 04:04:34
6031,535,2023-05-28 18:43:15
212,535,2024-09-14 01:12:21
2759,535,2024-03-11 14:22:49
3284,535,2023-10-01 23:45:00
2242,535,2020-04-04 21:55:07
4952,535,2020-09-08 06:15:02
3315,535,2024-08-01 17:56:35
5528,535,2021-09-23 06:36:26
5605,535,2022-06-01 17:31:32
7247,535,2024-03-21 05:46:51
2352,535,2023-02-01 22:47:40
9620,535,2024-11-21 05:12:59
7887,535,2024-11-29 05:20:41
6687,535,2020-03-19 12:05:03
9702,535,2022-10-18 09:58:24
6360,535,2024-03-13 22:43:50
9272,535,2023-09-12 20:05:22
7930,535,2020-07-07 05:25:31
8979,535,2019-11-28 19:41:32
7188,535,2018-10-06 00:14:46
9806,535,2021-11-24 02:54:33
7887,536,2023-07-23 20:40:30
7188,536,2021-07-18 12:22:59
7930,536,2018-08-31 20:24:39
9702,536,2018-06-22 19:32:14
2243,536,2024-11-07 14:03:06
8979,536,2022-03-30 01:28:52
6687,536,2022-09-15 19:05:04
8600,536,2019-10-28 17:57:17
212,536,2022-07-09 13:10:36
7247,536,2020-02-26 18:25:24
9758,536,2018-05-28 16:34:12
6031,536,2024-04-30 17:44:07
5528,536,2024-12-17 15:25:50
2563,536,2021-12-17 04:54:17
831,536,2021-05-24 06:01:50
2352,536,2024-09-04 02:23:45
6296,536,2024-06-16 06:10:35
6418,536,2021-03-16 14:03:53
7571,536,2020-03-30 01:03:19
3284,536,2021-10-14 21:04:23
6367,536,2021-07-19 01:54:10
5894,536,2019-04-13 03:48:00
6360,536,2022-03-12 21:44:29
9272,536,2023-08-15 23:06:15
9620,536,2018-04-09 08:12:29
4952,536,2022-06-29 22:37:06
6426,536,2019-01-08 04:30:23
3315,536,2024-11-15 05:14:20
2759,536,2019-10-19 06:27:30
5605,536,2019-02-13 21:05:06
2242,536,2018-07-23 14:53:30
9000,536,2020-03-27 17:16:56
9806,536,2022-09-14 18:37:09
3952,536,2018-04-18 10:34:34
5894,537,2024-08-01 16:29:40
9620,537,2023-05-29 23:59:58
2759,537,2018-05-05 04:22:25
6426,537,2018-04-30 10:24:36
3952,537,2019-04-15 19:42:32
5605,537,2020-04-13 12:09:15
2242,537,2024-10-01 15:17:11
7571,537,2021-08-24 01:44:08
9272,537,2022-10-23 12:53:21
3284,537,2020-09-11 03:36:36
6367,537,2018-06-15 05:03:38
6296,537,2020-12-22 00:28:36
3315,537,2020-03-24 20:08:36
4952,537,2022-09-21 16:42:00
8600,537,2018-02-24 08:49:21
831,537,2019-04-28 13:36:48
2563,537,2020-01-31 23:13:02
6687,537,2019-01-06 16:52:24
9000,537,2018-01-22 23:57:06
9758,537,2022-12-30 07:42:04
7247,537,2018-04-09 16:34:01
212,537,2020-05-16 09:24:17
7930,537,2021-01-22 22:26:30
9702,537,2020-10-20 16:24:11
8979,537,2019-05-20 16:50:53
2243,537,2023-06-03 19:42:17
7188,537,2021-05-20 17:49:19
5528,537,2019-12-04 18:44:22
6418,537,2018-04-17 03:41:44
7887,537,2019-08-03 11:18:55
2352,537,2021-12-16 10:58:11
9806,537,2024-09-09 21:20:00
6031,537,2020-06-05 15:40:24
6360,537,2019-01-31 21:39:55
7188,538,2019-09-15 01:00:02
3315,538,2019-05-03 22:28:39
212,538,2021-04-10 14:16:47
2242,538,2019-10-28 16:49:03
9620,538,2018-03-16 10:47:02
9272,538,2022-01-17 08:46:24
6360,538,2023-06-21 07:11:04
5605,538,2019-01-07 22:30:27
6418,538,2018-08-20 11:32:21
3284,538,2018-03-12 14:54:49
7571,538,2023-07-05 04:01:43
6367,538,2019-09-30 17:57:37
3952,538,2018-10-21 00:33:13
2563,538,2020-05-08 21:56:45
9702,538,2018-02-02 00:05:56
7930,538,2019-09-18 21:13:04
8979,538,2019-07-19 18:41:06
2243,538,2024-12-17 16:20:20
9758,538,2022-03-14 14:23:43
5528,538,2023-10-11 03:29:45
831,538,2020-03-10 00:12:42
6687,538,2024-06-01 16:02:07
8600,538,2019-01-28 17:25:00
9000,538,2021-07-10 16:17:20
4952,538,2024-11-27 08:49:09
6296,538,2020-01-29 23:53:43
2759,538,2024-04-10 18:02:13
6426,538,2020-12-18 11:22:25
7247,538,2023-11-03 23:07:51
6031,538,2024-12-18 03:03:04
2352,538,2018-01-28 15:40:32
9806,538,2019-02-17 02:40:12
7887,538,2024-12-16 20:30:34
5894,538,2020-01-28 14:48:44
6031,539,2019-06-17 17:12:36
7247,539,2023-08-21 21:32:52
8979,539,2019-04-08 00:02:42
7188,539,2022-07-19 09:17:30
6687,539,2019-09-26 13:25:58
831,539,2018-02-13 07:07:19
9000,539,2024-09-13 08:41:46
8600,539,2022-04-06 17:53:10
7571,539,2019-01-24 03:19:20
6367,539,2024-08-13 16:11:53
9620,539,2021-01-22 10:00:04
6426,539,2018-03-26 20:39:33
2759,539,2022-06-19 11:37:24
6296,539,2018-06-26 05:13:27
4952,539,2022-05-12 16:56:39
2242,539,2019-03-27 07:22:31
9758,539,2019-06-30 02:34:38
5605,539,2022-08-04 02:10:53
5528,539,2022-11-01 01:52:17
3315,539,2019-05-03 20:03:19
5894,539,2023-02-23 03:42:10
7887,539,2020-12-11 21:46:13
9272,539,2018-06-27 23:20:17
9702,539,2021-04-05 11:51:38
2243,539,2022-09-25 08:09:29
2563,539,2019-11-07 00:06:10
6360,539,2024-08-24 12:39:50
9806,539,2022-07-05 03:59:46
3952,539,2023-09-23 10:07:59
3284,539,2024-09-05 22:25:54
6418,539,2019-05-22 03:39:09
212,539,2022-08-05 05:17:18
2352,539,2018-08-03 14:31:10
7930,539,2023-02-07 14:23:28
3578,540,2018-08-02 17:10:19
8595,540,2018-03-03 19:18:14
9497,540,2022-06-19 16:00:14
9972,540,2024-03-29 04:46:08
6438,540,2022-06-24 00:41:44
2591,540,2019-07-02 06:26:10
5601,540,2019-02-03 15:24:27
8383,540,2023-10-07 16:20:03
3403,540,2023-08-18 17:07:00
2415,540,2023-12-24 15:14:34
1674,540,2019-04-30 22:29:36
3522,540,2022-10-03 19:25:04
7769,540,2022-05-12 12:05:34
6442,540,2020-10-02 00:23:42
9099,540,2018-03-30 17:50:56
8304,540,2022-08-17 05:43:28
9583,540,2023-10-22 10:18:38
8087,540,2019-01-02 00:12:35
3259,540,2023-11-02 18:13:18
4877,540,2022-02-18 03:14:41
5765,540,2021-02-21 03:22:23
2053,540,2024-12-10 08:46:24
209,540,2022-12-11 04:23:14
9180,540,2020-10-25 08:08:42
256,540,2021-04-21 21:05:20
6827,540,2020-06-19 09:58:01
1235,540,2021-05-09 23:44:25
850,540,2022-01-27 17:48:20
5179,540,2023-07-11 16:50:15
313,540,2021-12-01 10:04:00
4126,540,2020-09-06 21:23:31
7983,540,2023-10-22 03:55:48
2948,540,2021-07-24 17:44:31
3462,540,2024-02-12 07:01:08
6125,540,2023-11-06 22:11:24
8832,540,2022-12-15 10:00:51
2237,540,2023-10-27 11:34:52
8752,540,2022-12-11 20:54:30
82,540,2020-04-03 23:58:24
62,540,2019-03-25 19:15:31
85,540,2025-01-08 09:39:03
4118,540,2024-01-07 15:52:17
3414,540,2024-01-19 21:10:09
175,540,2022-02-03 02:39:39
206,540,2023-09-03 23:47:46
7776,540,2020-08-25 18:18:01
9420,540,2019-10-10 01:43:33
9931,540,2022-09-10 06:37:16
3986,540,2020-06-02 14:32:04
3047,540,2023-07-31 03:18:55
8603,540,2022-09-30 20:41:13
4779,540,2019-01-02 18:07:20
1322,540,2024-10-09 05:49:10
7587,540,2023-01-14 18:00:11
30,540,2023-12-04 16:04:59
9311,540,2018-04-19 17:07:40
4540,540,2019-06-20 09:00:01
2139,540,2024-10-17 09:56:52
730,540,2020-05-20 00:14:43
9229,540,2024-06-11 13:26:29
4999,540,2022-12-19 20:17:01
3635,540,2020-12-14 09:41:56
930,540,2018-08-30 11:05:28
3807,540,2023-12-12 05:19:48
9422,540,2022-07-09 15:26:14
7817,540,2018-01-24 12:17:04
8539,540,2021-11-22 23:36:55
3225,540,2022-06-28 13:02:31
2118,540,2023-07-24 16:23:37
2053,541,2022-04-24 12:02:21
930,541,2021-04-13 19:02:50
3259,541,2019-06-11 12:31:29
4877,541,2020-03-16 21:14:21
5179,541,2019-03-31 08:35:35
209,541,2019-07-13 00:28:18
5765,541,2023-03-20 18:47:10
313,541,2018-12-21 16:05:01
8087,541,2022-07-31 21:07:53
6827,541,2023-09-04 23:02:58
9583,541,2022-07-28 11:48:28
2591,541,2018-08-30 10:40:58
3403,541,2021-01-25 00:20:51
8383,541,2023-01-17 03:50:29
5601,541,2024-09-19 11:09:42
8595,541,2023-06-29 16:25:24
3578,541,2023-12-12 21:51:10
9497,541,2023-02-24 04:33:02
9099,541,2022-05-20 07:58:20
6442,541,2022-01-14 08:36:46
7769,541,2021-12-26 15:58:47
7983,541,2020-10-04 02:47:27
4126,541,2022-08-25 23:34:44
256,541,2021-10-02 09:54:13
1235,541,2020-08-31 15:45:35
9180,541,2023-12-23 11:56:40
9311,541,2023-08-22 12:50:49
3462,541,2021-11-13 09:17:40
7587,541,2023-08-27 08:11:45
30,541,2022-05-18 20:06:31
1322,541,2021-11-18 03:33:51
3047,541,2023-06-02 10:19:29
8832,541,2022-01-15 10:20:51
8603,541,2018-05-13 11:23:28
4779,541,2024-12-07 12:55:30
2948,541,2018-02-15 02:38:50
3635,541,2023-03-24 15:16:50
4999,541,2018-10-13 23:11:19
4540,541,2020-12-11 02:34:00
3986,541,2018-07-17 16:07:01
730,541,2018-03-18 23:10:56
9229,541,2024-03-18 11:32:48
2237,541,2019-02-18 12:47:00
9420,541,2019-08-27 01:20:32
8752,541,2024-05-07 01:22:55
7817,541,2018-05-27 16:55:25
82,541,2023-02-03 10:49:57
2139,541,2018-03-14 05:53:49
6125,541,2020-05-06 18:08:57
62,541,2020-09-30 22:47:48
85,541,2023-05-17 15:38:08
4118,541,2025-01-11 00:58:51
7776,541,2018-06-06 15:07:30
8304,541,2021-06-28 01:26:08
6438,541,2020-06-11 08:45:39
850,541,2022-11-29 19:57:45
2415,541,2023-10-24 06:41:34
3522,541,2021-11-19 09:51:29
1674,541,2024-10-29 02:15:20
3807,541,2023-04-24 17:59:01
9422,541,2018-08-08 12:06:54
3414,541,2018-02-14 15:50:21
175,541,2021-11-01 20:04:04
9972,541,2022-10-17 11:29:41
206,541,2024-05-30 21:17:09
3225,541,2022-12-31 23:32:29
2118,541,2024-03-27 15:08:19
9931,541,2020-09-18 22:50:32
8539,541,2024-08-16 09:48:34
175,542,2021-05-04 08:44:59
8595,542,2019-04-28 12:37:11
2118,542,2021-03-29 07:17:03
3807,542,2020-01-25 00:25:23
7817,542,2019-06-06 01:42:53
82,542,2021-02-19 10:26:53
8539,542,2022-04-04 22:39:25
6442,542,2019-10-03 04:39:44
9497,542,2023-11-27 17:25:12
9099,542,2020-12-29 19:00:01
9422,542,2024-07-03 01:12:23
3414,542,2021-04-02 05:03:10
7769,542,2024-05-29 23:44:57
8304,542,2019-01-09 07:44:29
2591,542,2018-03-21 16:37:11
313,542,2019-03-05 03:36:40
85,542,2021-01-24 01:55:19
7776,542,2022-10-13 05:22:55
8752,542,2021-07-28 14:06:48
9420,542,2019-11-03 12:17:20
206,542,2020-02-27 17:21:35
8832,542,2019-06-06 09:56:36
4540,542,2022-01-14 06:16:29
6125,542,2023-01-26 11:17:47
1322,542,2019-12-31 22:42:32
7587,542,2019-03-01 05:41:50
3225,542,2021-10-29 16:19:44
3403,542,2021-05-27 04:11:09
256,542,2021-08-08 03:44:29
5179,542,2020-03-17 17:35:01
4118,542,2021-02-15 07:33:26
30,542,2021-08-21 12:00:40
7983,542,2021-09-02 20:20:46
4126,542,2022-01-30 03:55:54
2237,542,2024-04-18 20:29:03
62,542,2019-04-19 10:06:15
2139,542,2022-04-17 01:38:16
3462,542,2018-04-15 18:07:11
3522,542,2023-12-01 19:49:17
850,542,2018-07-26 12:24:01
1674,542,2018-05-14 05:11:42
730,542,2018-12-17 11:08:06
9229,542,2018-04-06 02:07:37
2415,542,2020-04-13 00:06:40
3986,542,2019-07-06 12:57:10
9180,542,2019-08-04 20:32:12
3635,542,2022-04-18 23:26:32
4999,542,2021-07-10 13:08:54
209,542,2018-06-01 18:09:18
5765,542,2024-10-06 14:23:45
1235,542,2022-07-21 02:03:15
2053,542,2018-12-16 20:30:01
9583,542,2024-06-16 04:12:03
4779,542,2021-12-25 20:38:01
3047,542,2021-12-14 18:15:43
9931,542,2020-05-10 15:36:51
8603,542,2020-09-14 01:51:21
2948,542,2024-04-19 00:11:58
8087,542,2024-06-19 12:53:33
6827,542,2019-11-21 13:25:49
3259,542,2020-09-13 09:20:03
930,542,2018-10-28 03:12:26
9311,542,2019-12-23 05:22:02
4877,542,2020-10-09 10:06:47
6438,542,2020-07-22 16:36:23
9972,542,2020-05-02 22:06:11
5601,542,2021-08-12 16:37:51
8383,542,2024-05-12 05:33:28
3578,542,2022-09-19 04:00:59
62,543,2025-01-13 08:06:57
2237,543,2024-11-07 17:48:21
850,543,2023-11-11 08:47:10
730,543,2021-12-21 13:17:54
3462,543,2023-05-22 16:39:44
1674,543,2018-10-04 15:57:08
6125,543,2022-11-18 20:11:40
3225,543,2020-06-10 13:39:21
3403,543,2023-09-25 16:07:27
256,543,2018-11-28 00:24:20
4118,543,2024-09-25 06:24:12
7587,543,2018-04-01 11:07:49
3522,543,2020-06-01 00:01:51
1322,543,2019-10-23 00:07:44
1235,543,2020-05-07 18:43:58
9180,543,2020-07-12 04:11:30
9583,543,2020-04-19 07:18:19
2139,543,2021-02-15 00:02:57
8603,543,2023-08-11 16:43:08
5765,543,2019-10-11 04:02:12
2053,543,2018-03-18 10:07:30
2415,543,2019-09-01 12:48:05
3635,543,2021-11-14 05:45:13
4999,543,2021-01-25 04:07:52
2948,543,2019-06-29 18:14:05
3986,543,2018-12-03 18:31:22
6438,543,2021-05-11 03:20:32
9229,543,2023-08-21 15:24:48
3047,543,2019-03-02 11:42:06
9931,543,2021-07-12 10:30:17
209,543,2023-11-07 05:42:06
930,543,2020-03-21 18:31:23
4779,543,2022-10-11 08:30:53
4126,543,2020-07-20 06:24:05
8304,543,2018-05-09 12:13:59
7983,543,2021-05-29 00:33:03
4540,543,2019-12-17 01:17:02
5179,543,2023-02-15 05:27:25
3414,543,2018-03-12 04:21:05
8832,543,2019-11-02 15:10:22
9497,543,2021-06-22 12:01:52
9420,543,2018-05-12 23:32:56
8752,543,2021-10-03 14:31:23
7776,543,2019-01-26 12:43:13
206,543,2023-04-03 18:56:13
9099,543,2024-01-19 20:38:09
9422,543,2018-07-18 18:17:07
2591,543,2022-08-27 11:38:28
313,543,2018-11-29 20:52:23
30,543,2018-04-27 12:05:42
6442,543,2024-12-05 17:07:38
3807,543,2022-03-10 08:09:57
8539,543,2020-09-27 02:37:41
7817,543,2021-05-31 13:22:13
85,543,2021-01-15 23:26:07
175,543,2023-07-30 19:55:33
2118,543,2020-04-13 19:06:09
3578,543,2021-07-20 00:15:40
8595,543,2023-09-21 18:12:27
82,543,2021-01-19 04:16:47
9972,543,2023-10-13 19:14:36
8383,543,2020-07-21 08:50:37
3259,543,2021-06-30 15:38:30
8087,543,2019-03-01 19:18:24
7769,543,2024-08-18 00:23:48
5601,543,2023-05-04 13:40:22
4877,543,2024-12-22 22:52:11
9311,543,2020-07-02 16:47:45
6827,543,2020-07-04 10:30:17
2237,544,2020-10-23 19:21:10
8304,544,2023-10-23 04:46:21
6125,544,2020-06-19 21:53:44
5179,544,2023-01-13 09:34:22
4126,544,2021-02-21 03:35:05
850,544,2018-06-26 06:38:54
5765,544,2020-07-21 16:27:04
3462,544,2023-11-14 19:01:15
5601,544,2021-12-24 14:03:52
1674,544,2020-04-09 05:02:04
3522,544,2023-10-01 11:26:12
4779,544,2018-10-26 10:16:32
1235,544,2023-05-24 08:32:19
256,544,2021-10-18 13:15:24
2118,544,2024-07-16 00:51:36
3047,544,2024-11-23 16:36:11
3414,544,2019-01-23 00:35:27
8752,544,2022-01-22 19:11:33
8832,544,2023-08-10 17:27:23
9420,544,2022-02-05 08:24:45
206,544,2022-09-14 00:14:26
7776,544,2020-12-18 12:22:26
9311,544,2021-03-07 14:43:42
30,544,2023-05-01 18:05:54
7817,544,2024-01-19 06:54:34
85,544,2019-06-26 09:49:05
2591,544,2020-01-18 22:56:34
6442,544,2022-02-13 17:47:17
8539,544,2024-10-13 07:56:47
2948,544,2020-07-30 06:23:58
9931,544,2020-05-06 01:44:57
3807,544,2019-12-09 21:38:01
8595,544,2018-06-20 03:02:09
8383,544,2024-02-24 23:24:31
3578,544,2021-09-22 12:44:03
4540,544,2023-08-04 02:32:36
62,544,2023-03-10 02:51:05
7983,544,2019-05-21 15:02:19
313,544,2023-03-11 13:24:21
7587,544,2024-12-04 10:33:21
1322,544,2020-09-15 16:42:31
9422,544,2020-05-14 09:56:51
4118,544,2022-10-22 20:29:17
3225,544,2020-07-11 03:56:27
3403,544,2020-04-11 05:21:24
6827,544,2018-08-25 15:08:56
209,544,2020-11-23 09:45:40
9229,544,2019-03-22 04:10:52
730,544,2018-02-09 09:57:16
930,544,2018-12-08 11:36:01
3259,544,2020-09-28 03:11:12
9099,544,2021-11-10 09:29:50
8087,544,2018-11-29 11:23:46
2139,544,2021-04-25 16:49:50
6438,544,2022-11-24 13:56:56
2415,544,2021-05-17 01:26:57
4877,544,2022-04-09 19:25:35
3986,544,2022-11-28 07:21:56
3635,544,2020-04-14 17:07:11
4999,544,2021-04-13 04:18:09
9583,544,2023-03-09 12:04:47
8603,544,2019-05-10 17:22:33
2053,544,2022-06-06 16:17:59
9180,544,2020-04-05 03:54:02
9972,544,2023-12-20 08:17:31
82,544,2019-07-07 11:30:25
175,544,2018-08-12 23:16:00
7769,544,2022-07-07 06:10:12
9497,544,2023-02-05 15:23:54
9497,545,2024-07-06 00:57:37
7769,545,2024-10-25 06:34:24
9972,545,2024-11-02 17:10:00
2053,545,2024-06-25 15:48:10
6438,545,2019-09-22 03:12:49
3578,545,2022-10-17 00:02:33
82,545,2018-04-17 10:30:26
175,545,2019-01-21 14:10:28
9099,545,2019-03-09 14:31:12
4999,545,2018-06-03 16:22:40
8603,545,2020-12-31 11:57:54
3635,545,2018-08-27 05:58:22
4877,545,2020-04-14 06:23:07
6125,545,2021-07-22 21:10:12
2415,545,2023-03-30 21:40:56
3462,545,2024-09-09 08:16:53
6827,545,2021-03-05 03:23:48
3259,545,2021-09-28 05:05:51
5765,545,2021-10-25 04:56:20
2139,545,2023-07-05 15:54:23
3522,545,2024-09-30 02:04:11
850,545,2022-09-05 23:20:59
1674,545,2022-08-28 09:12:43
5601,545,2018-07-25 07:05:13
1235,545,2021-12-23 00:24:24
3986,545,2024-06-03 03:52:50
9420,545,2024-04-12 02:39:26
930,545,2023-05-30 19:45:25
209,545,2022-04-02 15:54:29
9229,545,2023-01-10 18:28:38
730,545,2021-12-05 23:03:34
9583,545,2020-12-24 11:32:28
256,545,2023-04-01 05:47:20
4118,545,2021-07-31 06:28:56
7776,545,2024-01-19 06:03:58
3047,545,2022-11-05 09:29:14
7983,545,2019-11-18 15:41:05
206,545,2018-03-27 12:53:44
8832,545,2024-05-11 17:39:10
3807,545,2018-05-03 17:24:38
8539,545,2023-05-12 15:26:24
3403,545,2021-07-17 04:15:53
8595,545,2024-07-01 12:51:13
6442,545,2019-09-14 17:00:58
9311,545,2018-09-18 04:49:58
7817,545,2023-02-16 03:02:05
30,545,2024-07-18 10:20:07
3414,545,2024-03-05 01:58:03
4540,545,2024-12-05 12:56:44
2118,545,2019-09-22 17:39:23
62,545,2018-11-26 23:00:26
313,545,2020-04-21 04:35:21
3225,545,2023-09-01 13:40:33
9422,545,2020-02-24 04:32:26
1322,545,2018-10-20 07:43:47
7587,545,2022-04-15 00:59:46
9180,545,2018-03-27 14:12:30
8304,545,2019-01-08 18:06:31
4126,545,2021-07-04 23:28:19
5179,545,2019-04-23 12:16:25
8752,545,2019-02-23 00:06:01
8087,545,2019-02-13 07:10:00
2237,545,2021-04-14 15:11:32
4779,545,2024-04-07 04:47:17
9931,545,2019-08-20 20:29:50
2948,545,2024-07-21 02:08:16
85,545,2024-07-16 14:59:26
8383,545,2020-10-08 05:08:38
2591,545,2018-12-31 07:44:30
62,546,2019-12-09 01:30:00
3259,546,2022-10-10 20:20:55
5765,546,2024-12-24 22:32:39
8603,546,2023-11-26 07:05:11
3047,546,2021-10-01 17:33:16
9583,546,2019-06-01 19:42:17
2139,546,2022-08-31 06:53:10
6827,546,2023-01-18 12:22:17
1235,546,2022-11-17 14:41:03
930,546,2024-02-11 14:26:52
3635,546,2019-11-23 15:49:58
8752,546,2019-12-30 23:11:28
82,546,2022-01-14 10:43:21
175,546,2021-10-19 16:23:54
3578,546,2019-09-01 07:49:23
9497,546,2019-06-23 00:50:29
8595,546,2022-02-24 22:06:06
7769,546,2023-04-08 19:10:39
2415,546,2018-02-13 14:11:31
9180,546,2018-04-17 10:00:40
4877,546,2021-09-13 23:32:45
9229,546,2021-07-29 23:05:17
730,546,2018-07-16 04:47:14
1674,546,2020-08-26 00:13:00
3986,546,2020-02-04 11:07:33
9420,546,2024-10-15 03:33:19
9972,546,2019-02-04 17:11:03
313,546,2021-04-17 19:03:32
3225,546,2021-07-23 12:56:17
7587,546,2018-04-20 00:25:44
4540,546,2020-11-05 08:37:31
2118,546,2022-09-27 23:45:03
30,546,2021-09-07 05:02:57
